"job_title_full","salary","company","user_id"
" Product Analyst - Pricing & Forecasting (M/F/D)",NA,"e","U1875"
"Junior Product Manager -  Mobile",NA,"g","U1876"
"Senior Online Marketing Manager - Mobile M/F/D",52000,"c","U1877"
" Big Data Analyst - (Internal Audit) (M/F/D)",NA,"d","U1878"
"Lead Software Developer - Deep Learning",NA,"b","U1879"
"Lead Reserch Scientist - Pricing & Forecasting",NA,"d","U1880"
"Senior Culture Manager - Global Transformation",NA,"b","U1881"
"Lead Data Analyst - Pricing Team (m/f/d)",68000,"d","U1882"
"Lead UI Designer - (Remote)",NA,"b","U1883"
" Onboarding Manager - New Ventures",NA,"f","U1884"
" Product Analyst - Pricing & Forecasting (M/F/D)",NA,"g","U1885"
"Junior Big Data Analyst - Pricing & Forecasting (M/F/D)",NA,"d","U1886"
"Senior SEO Marketing Manager - (Remote)",NA,"h","U1887"
"Lead Product Owner - Checkout m/f/d",NA,"e","U1888"
"Lead Machine Learning Engineer - (Remote)",NA,"h","U1889"
"Lead Product Consultant - NLP (m/f/d)",63000,"e","U1890"
"Lead Performance Marketing Manager - Mobile (M/F/D)",NA,"e","U1891"
"Junior Marketing Manager - New Ventures ",55000,"b","U1892"
"Senior SEO Marketing Manager - (Remote)",54000,"e","U1893"
"Lead Data Science Manager - APAC",NA,"g","U1894"
"Junior Software Engineer",NA,"h","U1895"
"Lead Growth Marketing Manager - New Ventures  (M/F/D)",NA,"f","U1896"
" Big Data Analyst - (Internal Audit) (M/F/D)",NA,"h","U1897"
"Junior SEO Manager - New Ventures ",NA,"f","U1898"
"Lead SEO Marketeer M/F/D",NA,"d","U1899"
"Lead Backend Engineer - Deep Learning",NA,"e","U1900"
"Lead AI Researcher - Deep Learning",61000,"d","U1901"
"Senior Onboarding Manager (m/f/d)",NA,"f","U1902"
"Senior Backend Developer m/f/d",NA,"g","U1903"
"Lead AI Researcher - Deep Learning",61000,"g","U1904"
"Junior Reserch Scientist - (Internal Audit) (M/F/D)",54000,"g","U1905"
"Junior Manager Policy Affairs - France",67000,"f","U1906"
" Offline Marketing Manager - (Remote)",NA,"h","U1907"
" Growth Marketing Manager - New Ventures ",66000,"b","U1908"
" Sustainability Manager - APAC",NA,"a","U1909"
" Business Development Manager - EU",57000,"d","U1910"
"Senior Growth Hacker - New Ventures  (M/F/D)",NA,"g","U1911"
"Senior Product Analyst - Checkout",57000,"c","U1912"
"Junior Product Manager -  Mobile",NA,"e","U1913"
" Frontend Engineer - Deep Learning (m/f/d)",NA,"a","U1914"
"Senior Culture Manager - Global Transformation",NA,"c","U1915"
" Product Analyst - Pricing & Forecasting (M/F/D)",NA,"g","U1916"
"Junior Shop Manager - Global Transformation (M/F/D)",68000,"f","U1917"
"Lead Brand Manager - New Ventures ",NA,"d","U1918"
"Junior Brand Manager - (Remote) m/f/d",NA,"c","U1919"
"Lead SEO Marketeer M/F/D",58000,"f","U1920"
"Junior Sustainability Manager - France",NA,"h","U1921"
"Senior Data Analyst - Pricing Team M/F/D",NA,"d","U1922"
"Junior Manager Innovation Lab - France (M/F/D)",NA,"f","U1923"
"Senior Manager Policy Affairs - France (m/f/d)",NA,"e","U1924"
"Lead Software Developer - Deep Learning",NA,"d","U1925"
"Junior Manager Policy Affairs - France",NA,"c","U1926"
"Junior Manager Innovation Lab - France (M/F/D)",NA,"b","U1927"
" Frontend Engineer - Deep Learning (m/f/d)",62000,"a","U1928"
"Lead Data Consultant - Supplier Financing m/f/d",NA,"c","U1929"
" Growth Marketing Manager - New Ventures ",NA,"a","U1930"
"Senior Brand Manager - (Remote)",NA,"a","U1931"
"Junior Brand Marketing Manager - Mobile (M/F/D)",59000,"a","U1932"
"Lead Sustainability Manager - New Ventures",54000,"h","U1933"
"Senior Growth Marketing Manager - (Remote)",55000,"h","U1934"
"Senior Business Development Manager - EU (M/F/D)",NA,"h","U1935"
"Junior Onboarding Manager - New Ventures (M/F/D)",NA,"h","U1936"
"Lead Product Consultant - NLP (m/f/d)",NA,"d","U1937"
"Senior Product Analyst - Checkout",NA,"a","U1938"
"Senior Performance Marketing Manager",NA,"a","U1939"
"Junior Frontend Engineer - (Remote)",NA,"e","U1940"
"Lead Manager Innovation Lab - New Ventures M/F/D",NA,"d","U1941"
"Junior Data Scientist - Deep Learning",NA,"g","U1942"
" Data Consultant - NLP",67000,"f","U1943"
"Lead Frontend Engineer",NA,"g","U1944"
"Lead Backend Developer - Deep Learning",NA,"e","U1945"
"Lead Machine Learning Engineer - (Remote)",NA,"h","U1946"
"Lead Growth Hacker - New Ventures ",NA,"g","U1947"
"Lead Product / UX Engineer - Pricing",NA,"h","U1948"
" Big Data Analyst - (Internal Audit) (M/F/D)",NA,"a","U1949"
" Data Consultant - NLP",NA,"c","U1950"
"Junior Online Marketing Manager - New Ventures ",NA,"a","U1951"
"Junior Product / UX Engineer - NLP (m/f/d)",NA,"d","U1952"
"Junior Growth Marketing Manager - Mobile",NA,"b","U1953"
" Reserch Scientist - Supplier Financing m/f/d",51000,"c","U1954"
"Senior Product / UX Engineer - Pricing (M/F/D)",NA,"f","U1955"
" UI Designer m/f/d",NA,"f","U1956"
"Junior SEO Marketing Manager - New Ventures  (m/f/d)",NA,"d","U1957"
" Growth Marketing Manager - New Ventures ",NA,"c","U1958"
"Lead Big Data Analyst - Pricing Team",NA,"g","U1959"
"Senior Data Scientist - Supplier Financing M/F/D",NA,"c","U1960"
"Lead Performance Marketing Manager - Mobile (M/F/D)",NA,"f","U1961"
"Lead Product / UX Engineer - Pricing",NA,"a","U1962"
" Growth Marketing Manager - New Ventures ",NA,"a","U1963"
"Senior Frontend Engineer - (Remote) (m/f/d)",NA,"g","U1964"
" Product Owner - Checkout",69000,"g","U1965"
" Product Owner - Checkout",60000,"f","U1966"
"Lead Brand Marketing Manager - New Ventures  m/f/d",NA,"a","U1967"
"Junior Product Consultant - Pricing M/F/D",66000,"b","U1968"
"Lead Sustainability Manager - New Ventures",NA,"f","U1969"
"Senior Manager Innovation Lab - APAC m/f/d",NA,"a","U1970"
" Culture Manager - EU M/F/D",55000,"h","U1971"
"Lead Business Development Manager",69000,"c","U1972"
" Growth Hacker - Mobile",53000,"b","U1973"
"Senior Manager Policy Affairs - France (m/f/d)",NA,"g","U1974"
"Lead Online Marketing Manager - (Remote) M/F/D",52000,"g","U1975"
"Senior Online Marketing Manager - Mobile M/F/D",NA,"b","U1976"
"Senior Product Manager -  Mobile",NA,"g","U1977"
"Senior Offline Marketing Manager - New Ventures  (M/F/D)",52000,"f","U1978"
"Lead Product Analyst - NLP",NA,"g","U1979"
"Senior Onboarding Manager (m/f/d)",NA,"e","U1980"
"Junior Manager Policy Affairs - France",NA,"g","U1981"
" Manager Innovation Lab M/F/D",NA,"d","U1982"
"Junior Manager Policy Affairs - France",NA,"a","U1983"
"Lead Software Developer - Deep Learning",NA,"b","U1984"
" Product Manager - Pricing & Forecasting",NA,"c","U1985"
"Lead Online Marketing Manager - (Remote) M/F/D",50000,"a","U1986"
"Senior Performance Marketing Manager",69000,"g","U1987"
"Lead Marketing Manager - (Remote)",NA,"g","U1988"
"Senior Marketing Manager - New Ventures ",NA,"a","U1989"
" Product Analyst - Pricing & Forecasting (M/F/D)",NA,"d","U1990"
"Junior Software Developer",NA,"b","U1991"
" Software Engineer - (Remote)",70000,"c","U1992"
"Senior Product Consultant - Pricing m/f/d",68000,"b","U1993"
"Senior SEO Marketeer - (Remote)",NA,"d","U1994"
" Offline Marketing Manager - (Remote)",52000,"a","U1995"
" Marketing Manager - (Remote) m/f/d",52000,"a","U1996"
"Lead Business Development Manager",NA,"f","U1997"
" UI Designer m/f/d",NA,"g","U1998"
"Lead Brand Manager - New Ventures ",NA,"f","U1999"
"Junior SEO Marketing Manager - New Ventures  (m/f/d)",NA,"d","U2000"
